time	V(outa)	V(outb)
1.645663918495402e-04	8.241651e-04	2.289965e+01
1.645664673558311e-04	8.241651e-04	2.289965e+01
1.645665395896506e-04	8.241651e-04	2.289965e+01
1.645666090221025e-04	8.241651e-04	2.289965e+01
1.645667330519352e-04	8.241651e-04	2.289965e+01
1.645669391966183e-04	8.241651e-04	2.289965e+01
1.645673514859843e-04	8.241651e-04	2.289965e+01
1.645681760647164e-04	8.241651e-04	2.289965e+01
1.645698252221807e-04	8.241651e-04	2.289965e+01
1.645731235371091e-04	8.241651e-04	2.289965e+01
1.645797201669661e-04	8.241651e-04	2.289965e+01
1.645839802988820e-04	8.241651e-04	2.289964e+01
1.645866493352717e-04	8.241651e-04	2.289964e+01
1.645881109864917e-04	8.241651e-04	2.289963e+01
1.645890207307698e-04	8.241651e-04	2.289963e+01
1.645895395733652e-04	8.241651e-04	2.289963e+01
1.645899939482487e-04	8.241651e-04	2.289963e+01
1.645904536040822e-04	8.241651e-04	2.289963e+01
1.645909821255103e-04	8.241651e-04	2.289962e+01
1.645917200566830e-04	8.241651e-04	2.289962e+01
1.645928465899055e-04	8.241651e-04	2.289962e+01
1.645947497060024e-04	8.241651e-04	2.289961e+01
1.645982984907662e-04	8.241651e-04	2.289959e+01
1.646053960602938e-04	8.241651e-04	2.289954e+01
1.646195911993490e-04	8.241651e-04	2.289935e+01
1.646479814774595e-04	8.241651e-04	2.289774e+01
1.647047620336804e-04	8.241651e-04	2.258840e+01
1.648047620336804e-04	8.241651e-04	2.015599e-02
1.649047620336804e-04	8.241651e-04	8.297288e-04
1.650062179539397e-04	8.241651e-04	8.241651e-04
1.650145993642609e-04	8.241651e-04	8.241651e-04
1.650520911092790e-04	8.241651e-04	8.241651e-04
1.652506597270165e-04	8.241651e-04	8.241651e-04
1.654506597270165e-04	8.241651e-04	8.241651e-04
1.656506597270165e-04	8.241651e-04	8.241651e-04
1.658506597270165e-04	8.241651e-04	8.241651e-04
1.660506597270165e-04	8.241651e-04	8.241651e-04
1.662506597270165e-04	8.241651e-04	8.241651e-04
1.664506597270165e-04	8.241651e-04	8.241651e-04
1.666506597270165e-04	8.241651e-04	8.241651e-04
1.668506597270165e-04	8.241651e-04	8.241651e-04
1.670506597270165e-04	8.241651e-04	8.241651e-04
1.672506597270165e-04	8.241651e-04	8.241651e-04
1.674506597270165e-04	8.241651e-04	8.241651e-04
1.676506597270165e-04	8.241651e-04	8.241651e-04
1.678506597270165e-04	8.241651e-04	8.241651e-04
1.680506597270165e-04	8.241651e-04	8.241651e-04
1.682506597270165e-04	8.241651e-04	8.241651e-04
1.683506597270165e-04	8.241651e-04	8.241651e-04
1.684506597270165e-04	8.241651e-04	8.241651e-04
1.684631597270165e-04	8.241651e-04	8.241651e-04
1.684881597270165e-04	8.241651e-04	8.241651e-04
1.684944097270165e-04	8.241651e-04	8.241651e-04
1.685069097270165e-04	8.241651e-04	8.241651e-04
1.685099326756726e-04	8.241651e-04	8.241651e-04
1.685127859756639e-04	8.241651e-04	8.241651e-04
1.685169272048326e-04	8.241651e-04	8.241651e-04
1.685223131673489e-04	8.241724e-04	8.241651e-04
1.685330850923815e-04	8.243149e-04	8.241651e-04
1.685546289424466e-04	8.254061e-04	8.241651e-04
1.685977166425769e-04	1.176893e-03	8.241651e-04
1.686838920428374e-04	4.441837e-01	8.241651e-04
1.687838920428375e-04	2.287729e+01	8.241651e-04
1.688661886699638e-04	2.289939e+01	8.241651e-04
1.700458115068720e-04	2.289950e+01	8.241651e-04
1.712254343437802e-04	2.289959e+01	8.241651e-04
1.724050571806883e-04	2.289966e+01	8.241651e-04
1.735846800175965e-04	2.289970e+01	8.241651e-04
1.747643028545047e-04	2.289971e+01	8.241651e-04
1.759439256914128e-04	2.289969e+01	8.241651e-04
1.771235485283210e-04	2.289965e+01	8.241651e-04
1.771485485283210e-04	2.289965e+01	8.241651e-04
1.771547985283210e-04	2.289965e+01	8.241651e-04
1.771548685322272e-04	2.289965e+01	8.241651e-04
1.771550085400397e-04	2.289965e+01	8.241651e-04
1.771552885556647e-04	2.289965e+01	8.241651e-04
1.771558485869147e-04	2.289965e+01	8.241651e-04
1.771560187888127e-04	2.289965e+01	8.241651e-04
1.771560942951036e-04	2.289965e+01	8.241651e-04
1.771561665289231e-04	2.289965e+01	8.241651e-04
1.771562359613750e-04	2.289965e+01	8.241651e-04
1.771563599912078e-04	2.289965e+01	8.241651e-04
1.771565661358908e-04	2.289965e+01	8.241651e-04
1.771569784252568e-04	2.289965e+01	8.241651e-04
1.771578030039890e-04	2.289965e+01	8.241651e-04
1.771594521614532e-04	2.289965e+01	8.241651e-04
1.771627504763817e-04	2.289965e+01	8.241651e-04
1.771693471062386e-04	2.289965e+01	8.241651e-04
1.771736072381546e-04	2.289964e+01	8.241651e-04
1.771762762745443e-04	2.289964e+01	8.241651e-04
1.771777379257642e-04	2.289963e+01	8.241651e-04
1.771786476700423e-04	2.289963e+01	8.241651e-04
1.771791665126377e-04	2.289963e+01	8.241651e-04
1.771796208875212e-04	2.289963e+01	8.241651e-04
1.771800805433547e-04	2.289963e+01	8.241651e-04
1.771806090647829e-04	2.289962e+01	8.241651e-04
1.771813469959555e-04	2.289962e+01	8.241651e-04
1.771824735291780e-04	2.289962e+01	8.241651e-04
1.771843766452749e-04	2.289961e+01	8.241651e-04
1.771879254300387e-04	2.289959e+01	8.241651e-04
1.771950229995663e-04	2.289954e+01	8.241651e-04
1.772092181386215e-04	2.289935e+01	8.241651e-04
1.772376084167320e-04	2.289774e+01	8.241651e-04
1.772943889729529e-04	2.258840e+01	8.241651e-04
1.773943889729529e-04	2.015599e-02	8.241651e-04
1.774943889729529e-04	8.297288e-04	8.241651e-04
1.775958448932123e-04	8.241651e-04	8.241651e-04
1.776042263035334e-04	8.241651e-04	8.241651e-04
1.776417180485515e-04	8.241651e-04	8.241651e-04
1.778402866662890e-04	8.241651e-04	8.241651e-04
1.780402866662890e-04	8.241651e-04	8.241651e-04
1.782402866662890e-04	8.241651e-04	8.241651e-04
1.784402866662890e-04	8.241651e-04	8.241651e-04
1.786402866662890e-04	8.241651e-04	8.241651e-04
1.788402866662890e-04	8.241651e-04	8.241651e-04
1.790402866662890e-04	8.241651e-04	8.241651e-04
1.792402866662890e-04	8.241651e-04	8.241651e-04
1.794402866662890e-04	8.241651e-04	8.241651e-04
1.796402866662890e-04	8.241651e-04	8.241651e-04
1.798402866662890e-04	8.241651e-04	8.241651e-04
1.800402866662890e-04	8.241651e-04	8.241651e-04
1.802402866662890e-04	8.241651e-04	8.241651e-04
1.804402866662890e-04	8.241651e-04	8.241651e-04
1.806402866662890e-04	8.241651e-04	8.241651e-04
1.808402866662891e-04	8.241651e-04	8.241651e-04
1.809402866662891e-04	8.241651e-04	8.241651e-04
1.810402866662891e-04	8.241651e-04	8.241651e-04
1.810527866662891e-04	8.241651e-04	8.241651e-04
1.810777866662891e-04	8.241651e-04	8.241651e-04
1.810840366662890e-04	8.241651e-04	8.241651e-04
1.810965366662890e-04	8.241651e-04	8.241651e-04
1.810995596149451e-04	8.241651e-04	8.241651e-04
1.811024129149365e-04	8.241651e-04	8.241651e-04
1.811065541441052e-04	8.241651e-04	8.241651e-04
1.811119401066215e-04	8.241651e-04	8.241724e-04
1.811227120316540e-04	8.241651e-04	8.243149e-04
1.811442558817192e-04	8.241651e-04	8.254061e-04
1.811873435818494e-04	8.241651e-04	1.176893e-03
1.812735189821100e-04	8.241651e-04	4.441837e-01
1.813735189821100e-04	8.241651e-04	2.287729e+01
1.814558156092364e-04	8.241651e-04	2.289939e+01
1.826354384461445e-04	8.241651e-04	2.289950e+01
1.838150612830527e-04	8.241651e-04	2.289959e+01
1.849946841199609e-04	8.241651e-04	2.289966e+01
1.861743069568690e-04	8.241651e-04	2.289970e+01
1.873539297937772e-04	8.241651e-04	2.289971e+01
1.885335526306854e-04	8.241651e-04	2.289969e+01
1.897131754675935e-04	8.241651e-04	2.289965e+01
1.897381754675935e-04	8.241651e-04	2.289965e+01
1.897444254675935e-04	8.241651e-04	2.289965e+01
1.897444954714998e-04	8.241651e-04	2.289965e+01
1.897446354793123e-04	8.241651e-04	2.289965e+01
1.897449154949373e-04	8.241651e-04	2.289965e+01
1.897454755261873e-04	8.241651e-04	2.289965e+01
1.897456457280852e-04	8.241651e-04	2.289965e+01
1.897457212343761e-04	8.241651e-04	2.289965e+01
1.897457934681956e-04	8.241651e-04	2.289965e+01
1.897458629006475e-04	8.241651e-04	2.289965e+01
1.897459869304803e-04	8.241651e-04	2.289965e+01
1.897461930751633e-04	8.241651e-04	2.289965e+01
1.897466053645294e-04	8.241651e-04	2.289965e+01
1.897474299432615e-04	8.241651e-04	2.289965e+01
1.897490791007257e-04	8.241651e-04	2.289965e+01
1.897523774156542e-04	8.241651e-04	2.289965e+01
1.897589740455111e-04	8.241651e-04	2.289965e+01
1.897632341774271e-04	8.241651e-04	2.289964e+01
1.897659032138168e-04	8.241651e-04	2.289964e+01
1.897673648650368e-04	8.241651e-04	2.289963e+01
1.897682746093149e-04	8.241651e-04	2.289963e+01
1.897687934519103e-04	8.241651e-04	2.289963e+01
1.897692478267937e-04	8.241651e-04	2.289963e+01
1.897697074826272e-04	8.241651e-04	2.289963e+01
1.897702360040554e-04	8.241651e-04	2.289962e+01
1.897709739352280e-04	8.241651e-04	2.289962e+01
1.897721004684506e-04	8.241651e-04	2.289962e+01
1.897740035845474e-04	8.241651e-04	2.289961e+01
1.897775523693112e-04	8.241651e-04	2.289959e+01
1.897846499388388e-04	8.241651e-04	2.289954e+01
1.897988450778941e-04	8.241651e-04	2.289935e+01
1.898272353560045e-04	8.241651e-04	2.289774e+01
1.898840159122254e-04	8.241651e-04	2.258840e+01
1.899840159122254e-04	8.241651e-04	2.015599e-02
1.900840159122254e-04	8.241651e-04	8.297288e-04
1.901854718324848e-04	8.241651e-04	8.241651e-04
1.901938532428060e-04	8.241651e-04	8.241651e-04
1.902313449878240e-04	8.241651e-04	8.241651e-04
1.904299136055615e-04	8.241651e-04	8.241651e-04
1.906299136055615e-04	8.241651e-04	8.241651e-04
1.908299136055615e-04	8.241651e-04	8.241651e-04
1.910299136055615e-04	8.241651e-04	8.241651e-04
1.912299136055615e-04	8.241651e-04	8.241651e-04
1.914299136055615e-04	8.241651e-04	8.241651e-04
1.916299136055615e-04	8.241651e-04	8.241651e-04
1.918299136055615e-04	8.241651e-04	8.241651e-04
1.920299136055615e-04	8.241651e-04	8.241651e-04
1.922299136055615e-04	8.241651e-04	8.241651e-04
1.924299136055615e-04	8.241651e-04	8.241651e-04
1.926299136055616e-04	8.241651e-04	8.241651e-04
1.928299136055616e-04	8.241651e-04	8.241651e-04
1.930299136055616e-04	8.241651e-04	8.241651e-04
1.932299136055616e-04	8.241651e-04	8.241651e-04
1.934299136055616e-04	8.241651e-04	8.241651e-04
1.935299136055616e-04	8.241651e-04	8.241651e-04
1.936299136055616e-04	8.241651e-04	8.241651e-04
1.936424136055616e-04	8.241651e-04	8.241651e-04
1.936674136055616e-04	8.241651e-04	8.241651e-04
1.936736636055616e-04	8.241651e-04	8.241651e-04
1.936861636055616e-04	8.241651e-04	8.241651e-04
1.936891865542177e-04	8.241651e-04	8.241651e-04
1.936920398542090e-04	8.241651e-04	8.241651e-04
1.936961810833777e-04	8.241651e-04	8.241651e-04
1.937015670458940e-04	8.241724e-04	8.241651e-04
1.937123389709265e-04	8.243149e-04	8.241651e-04
1.937338828209917e-04	8.254061e-04	8.241651e-04
1.937769705211220e-04	1.176893e-03	8.241651e-04
1.938631459213825e-04	4.441837e-01	8.241651e-04
1.939631459213825e-04	2.287729e+01	8.241651e-04
1.940454425485089e-04	2.289939e+01	8.241651e-04
1.952250653854170e-04	2.289950e+01	8.241651e-04
1.964046882223252e-04	2.289959e+01	8.241651e-04
1.975843110592334e-04	2.289966e+01	8.241651e-04
1.987639338961415e-04	2.289970e+01	8.241651e-04
1.999435567330497e-04	2.289971e+01	8.241651e-04
2.011231795699579e-04	2.289969e+01	8.241651e-04
2.023028024068660e-04	2.289965e+01	8.241651e-04
2.023278024068660e-04	2.289965e+01	8.241651e-04
2.023340524068660e-04	2.289965e+01	8.241651e-04
2.023341224107723e-04	2.289965e+01	8.241651e-04
2.023342624185848e-04	2.289965e+01	8.241651e-04
2.023345424342098e-04	2.289965e+01	8.241651e-04
2.023351024654598e-04	2.289965e+01	8.241651e-04
2.023352726673578e-04	2.289965e+01	8.241651e-04
2.023353481736486e-04	2.289965e+01	8.241651e-04
2.023354204074682e-04	2.289965e+01	8.241651e-04
2.023354898399200e-04	2.289965e+01	8.241651e-04
2.023356138697528e-04	2.289965e+01	8.241651e-04
2.023358200144358e-04	2.289965e+01	8.241651e-04
2.023362323038019e-04	2.289965e+01	8.241651e-04
2.023370568825340e-04	2.289965e+01	8.241651e-04
2.023387060399982e-04	2.289965e+01	8.241651e-04
2.023420043549267e-04	2.289965e+01	8.241651e-04
2.023486009847836e-04	2.289965e+01	8.241651e-04
2.023528611166996e-04	2.289964e+01	8.241651e-04
2.023555301530893e-04	2.289964e+01	8.241651e-04
2.023569918043093e-04	2.289963e+01	8.241651e-04
2.023579015485874e-04	2.289963e+01	8.241651e-04
2.023584203911828e-04	2.289963e+01	8.241651e-04
2.023588747660662e-04	2.289963e+01	8.241651e-04
2.023593344218997e-04	2.289963e+01	8.241651e-04
2.023598629433279e-04	2.289962e+01	8.241651e-04
2.023606008745005e-04	2.289962e+01	8.241651e-04
2.023617274077231e-04	2.289962e+01	8.241651e-04
2.023636305238200e-04	2.289961e+01	8.241651e-04
2.023671793085838e-04	2.289959e+01	8.241651e-04
2.023742768781114e-04	2.289954e+01	8.241651e-04
2.023884720171666e-04	2.289935e+01	8.241651e-04
2.024168622952770e-04	2.289774e+01	8.241651e-04
2.024736428514979e-04	2.258840e+01	8.241651e-04
2.025736428514979e-04	2.015599e-02	8.241651e-04
2.026736428514979e-04	8.297288e-04	8.241651e-04
2.027750987717573e-04	8.241651e-04	8.241651e-04
2.027834801820785e-04	8.241651e-04	8.241651e-04
2.028209719270965e-04	8.241651e-04	8.241651e-04
2.030195405448340e-04	8.241651e-04	8.241651e-04
2.032195405448340e-04	8.241651e-04	8.241651e-04
2.034195405448340e-04	8.241651e-04	8.241651e-04
2.036195405448340e-04	8.241651e-04	8.241651e-04
2.038195405448340e-04	8.241651e-04	8.241651e-04
2.040195405448340e-04	8.241651e-04	8.241651e-04
2.042195405448340e-04	8.241651e-04	8.241651e-04
2.044195405448341e-04	8.241651e-04	8.241651e-04
2.046195405448341e-04	8.241651e-04	8.241651e-04
2.048195405448341e-04	8.241651e-04	8.241651e-04
2.050195405448341e-04	8.241651e-04	8.241651e-04
2.052195405448341e-04	8.241651e-04	8.241651e-04
2.054195405448341e-04	8.241651e-04	8.241651e-04
2.056195405448341e-04	8.241651e-04	8.241651e-04
2.058195405448341e-04	8.241651e-04	8.241651e-04
2.060195405448341e-04	8.241651e-04	8.241651e-04
2.061195405448341e-04	8.241651e-04	8.241651e-04
2.062195405448341e-04	8.241651e-04	8.241651e-04
2.062320405448341e-04	8.241651e-04	8.241651e-04
2.062570405448341e-04	8.241651e-04	8.241651e-04
2.062632905448341e-04	8.241651e-04	8.241651e-04
2.062757905448341e-04	8.241651e-04	8.241651e-04
2.062788134934902e-04	8.241651e-04	8.241651e-04
2.062816667934815e-04	8.241651e-04	8.241651e-04
2.062858080226502e-04	8.241651e-04	8.241651e-04
2.062911939851665e-04	8.241651e-04	8.241724e-04
2.063019659101991e-04	8.241651e-04	8.243149e-04
2.063235097602642e-04	8.241651e-04	8.254061e-04
2.063665974603945e-04	8.241651e-04	1.176893e-03
2.064527728606550e-04	8.241651e-04	4.441837e-01
2.065527728606550e-04	8.241651e-04	2.287729e+01
2.066350694877814e-04	8.241651e-04	2.289939e+01
2.078146923246896e-04	8.241651e-04	2.289950e+01
2.089943151615977e-04	8.241651e-04	2.289959e+01
2.101739379985059e-04	8.241651e-04	2.289966e+01
2.113535608354141e-04	8.241651e-04	2.289970e+01
2.125331836723222e-04	8.241651e-04	2.289971e+01
2.137128065092304e-04	8.241651e-04	2.289969e+01
2.148924293461386e-04	8.241651e-04	2.289965e+01
2.149174293461385e-04	8.241651e-04	2.289965e+01
2.149236793461385e-04	8.241651e-04	2.289965e+01
2.149237493500448e-04	8.241651e-04	2.289965e+01
2.149238893578573e-04	8.241651e-04	2.289965e+01
2.149241693734823e-04	8.241651e-04	2.289965e+01
2.149247294047323e-04	8.241651e-04	2.289965e+01
2.149248996066303e-04	8.241651e-04	2.289965e+01
2.149249751129211e-04	8.241651e-04	2.289965e+01
2.149250473467407e-04	8.241651e-04	2.289965e+01
2.149251167791926e-04	8.241651e-04	2.289965e+01
2.149252408090253e-04	8.241651e-04	2.289965e+01
2.149254469537083e-04	8.241651e-04	2.289965e+01
2.149258592430744e-04	8.241651e-04	2.289965e+01
2.149266838218065e-04	8.241651e-04	2.289965e+01
2.149283329792708e-04	8.241651e-04	2.289965e+01
2.149316312941992e-04	8.241651e-04	2.289965e+01
2.149382279240562e-04	8.241651e-04	2.289965e+01
2.149424880559721e-04	8.241651e-04	2.289964e+01
2.149451570923618e-04	8.241651e-04	2.289964e+01
2.149466187435818e-04	8.241651e-04	2.289963e+01
2.149475284878599e-04	8.241651e-04	2.289963e+01
2.149480473304553e-04	8.241651e-04	2.289963e+01
2.149485017053387e-04	8.241651e-04	2.289963e+01
2.149489613611722e-04	8.241651e-04	2.289963e+01
2.149494898826004e-04	8.241651e-04	2.289962e+01
2.149502278137730e-04	8.241651e-04	2.289962e+01
2.149513543469956e-04	8.241651e-04	2.289962e+01
2.149532574630925e-04	8.241651e-04	2.289961e+01
2.149568062478563e-04	8.241651e-04	2.289959e+01
2.149639038173839e-04	8.241651e-04	2.289954e+01
2.149780989564391e-04	8.241651e-04	2.289935e+01
2.150064892345496e-04	8.241651e-04	2.289774e+01
2.150632697907705e-04	8.241651e-04	2.258840e+01
2.151632697907705e-04	8.241651e-04	2.015599e-02
2.152632697907705e-04	8.241651e-04	8.297288e-04
2.153647257110298e-04	8.241651e-04	8.241651e-04
2.153731071213510e-04	8.241651e-04	8.241651e-04
2.154105988663690e-04	8.241651e-04	8.241651e-04
2.156091674841065e-04	8.241651e-04	8.241651e-04
2.158091674841065e-04	8.241651e-04	8.241651e-04
2.160091674841066e-04	8.241651e-04	8.241651e-04
2.162091674841066e-04	8.241651e-04	8.241651e-04
2.164091674841066e-04	8.241651e-04	8.241651e-04
2.166091674841066e-04	8.241651e-04	8.241651e-04
2.168091674841066e-04	8.241651e-04	8.241651e-04
2.170091674841066e-04	8.241651e-04	8.241651e-04
2.172091674841066e-04	8.241651e-04	8.241651e-04
2.174091674841066e-04	8.241651e-04	8.241651e-04
2.176091674841066e-04	8.241651e-04	8.241651e-04
2.178091674841066e-04	8.241651e-04	8.241651e-04
2.180091674841066e-04	8.241651e-04	8.241651e-04
2.182091674841066e-04	8.241651e-04	8.241651e-04
2.184091674841066e-04	8.241651e-04	8.241651e-04
2.186091674841066e-04	8.241651e-04	8.241651e-04
2.187091674841066e-04	8.241651e-04	8.241651e-04
2.188091674841066e-04	8.241651e-04	8.241651e-04
2.188216674841066e-04	8.241651e-04	8.241651e-04
2.188466674841066e-04	8.241651e-04	8.241651e-04
2.188529174841066e-04	8.241651e-04	8.241651e-04
2.188654174841066e-04	8.241651e-04	8.241651e-04
2.188684404327627e-04	8.241651e-04	8.241651e-04
2.188712937327540e-04	8.241651e-04	8.241651e-04
2.188754349619227e-04	8.241651e-04	8.241651e-04
2.188808209244390e-04	8.241724e-04	8.241651e-04
2.188915928494716e-04	8.243149e-04	8.241651e-04
2.189131366995367e-04	8.254061e-04	8.241651e-04
2.189562243996670e-04	1.176893e-03	8.241651e-04
2.190423997999275e-04	4.441837e-01	8.241651e-04
2.191423997999275e-04	2.287729e+01	8.241651e-04
2.192246964270539e-04	2.289939e+01	8.241651e-04
2.204043192639621e-04	2.289950e+01	8.241651e-04
2.215839421008703e-04	2.289959e+01	8.241651e-04
2.227635649377784e-04	2.289966e+01	8.241651e-04
2.239431877746866e-04	2.289970e+01	8.241651e-04
2.251228106115947e-04	2.289971e+01	8.241651e-04
2.263024334485029e-04	2.289969e+01	8.241651e-04
2.274820562854111e-04	2.289965e+01	8.241651e-04
2.275070562854111e-04	2.289965e+01	8.241651e-04
2.275133062854111e-04	2.289965e+01	8.241651e-04
2.275133762893173e-04	2.289965e+01	8.241651e-04
2.275135162971298e-04	2.289965e+01	8.241651e-04
2.275137963127548e-04	2.289965e+01	8.241651e-04
2.275143563440048e-04	2.289965e+01	8.241651e-04
2.275145265459028e-04	2.289965e+01	8.241651e-04
2.275146020521937e-04	2.289965e+01	8.241651e-04
2.275146742860132e-04	2.289965e+01	8.241651e-04
2.275147437184651e-04	2.289965e+01	8.241651e-04
2.275148677482978e-04	2.289965e+01	8.241651e-04
2.275150738929809e-04	2.289965e+01	8.241651e-04
2.275154861823469e-04	2.289965e+01	8.241651e-04
2.275163107610790e-04	2.289965e+01	8.241651e-04
2.275179599185433e-04	2.289965e+01	8.241651e-04
2.275212582334717e-04	2.289965e+01	8.241651e-04
2.275278548633287e-04	2.289965e+01	8.241651e-04
2.275321149952447e-04	2.289964e+01	8.241651e-04
2.275347840316343e-04	2.289964e+01	8.241651e-04
2.275362456828543e-04	2.289963e+01	8.241651e-04
2.275371554271324e-04	2.289963e+01	8.241651e-04
2.275376742697278e-04	2.289963e+01	8.241651e-04
2.275381286446113e-04	2.289963e+01	8.241651e-04
2.275385883004448e-04	2.289963e+01	8.241651e-04
2.275391168218729e-04	2.289962e+01	8.241651e-04
2.275398547530456e-04	2.289962e+01	8.241651e-04
2.275409812862681e-04	2.289962e+01	8.241651e-04
2.275428844023650e-04	2.289961e+01	8.241651e-04
2.275464331871288e-04	2.289959e+01	8.241651e-04
2.275535307566564e-04	2.289954e+01	8.241651e-04
2.275677258957116e-04	2.289935e+01	8.241651e-04
2.275961161738221e-04	2.289774e+01	8.241651e-04
2.276528967300430e-04	2.258840e+01	8.241651e-04
2.277528967300430e-04	2.015599e-02	8.241651e-04
2.278528967300430e-04	8.297288e-04	8.241651e-04
2.279543526503023e-04	8.241651e-04	8.241651e-04
2.279627340606235e-04	8.241651e-04	8.241651e-04
2.280002258056416e-04	8.241651e-04	8.241651e-04
2.281987944233791e-04	8.241651e-04	8.241651e-04
2.283987944233791e-04	8.241651e-04	8.241651e-04
2.285987944233791e-04	8.241651e-04	8.241651e-04
2.287987944233791e-04	8.241651e-04	8.241651e-04
2.289987944233791e-04	8.241651e-04	8.241651e-04
2.291987944233791e-04	8.241651e-04	8.241651e-04
2.293987944233791e-04	8.241651e-04	8.241651e-04
2.295987944233791e-04	8.241651e-04	8.241651e-04
2.297987944233791e-04	8.241651e-04	8.241651e-04
2.299987944233791e-04	8.241651e-04	8.241651e-04
2.301987944233791e-04	8.241651e-04	8.241651e-04
2.303987944233791e-04	8.241651e-04	8.241651e-04
2.305987944233791e-04	8.241651e-04	8.241651e-04
2.307987944233791e-04	8.241651e-04	8.241651e-04
2.309987944233791e-04	8.241651e-04	8.241651e-04
2.311987944233791e-04	8.241651e-04	8.241651e-04
2.312987944233791e-04	8.241651e-04	8.241651e-04
2.313987944233791e-04	8.241651e-04	8.241651e-04
2.314112944233791e-04	8.241651e-04	8.241651e-04
2.314362944233791e-04	8.241651e-04	8.241651e-04
2.314425444233791e-04	8.241651e-04	8.241651e-04
2.314550444233791e-04	8.241651e-04	8.241651e-04
2.314580673720352e-04	8.241651e-04	8.241651e-04
2.314609206720266e-04	8.241651e-04	8.241651e-04
2.314650619011953e-04	8.241651e-04	8.241651e-04
2.314704478637115e-04	8.241651e-04	8.241724e-04
2.314812197887441e-04	8.241651e-04	8.243149e-04
2.315027636388092e-04	8.241651e-04	8.254061e-04
2.315458513389395e-04	8.241651e-04	1.176893e-03
2.316320267392001e-04	8.241651e-04	4.441837e-01
2.317320267392001e-04	8.241651e-04	2.287729e+01
2.318143233663264e-04	8.241651e-04	2.289939e+01
2.329939462032346e-04	8.241651e-04	2.289950e+01
2.341735690401428e-04	8.241651e-04	2.289959e+01
2.353531918770509e-04	8.241651e-04	2.289966e+01
2.365328147139591e-04	8.241651e-04	2.289970e+01
2.377124375508673e-04	8.241651e-04	2.289971e+01
2.388920603877754e-04	8.241651e-04	2.289969e+01
2.400716832246836e-04	8.241651e-04	2.289965e+01
2.400966832246836e-04	8.241651e-04	2.289965e+01
2.401029332246836e-04	8.241651e-04	2.289965e+01
2.401030032285898e-04	8.241651e-04	2.289965e+01
2.401031432364023e-04	8.241651e-04	2.289965e+01
2.401034232520273e-04	8.241651e-04	2.289965e+01
2.401039832832773e-04	8.241651e-04	2.289965e+01
2.401041534851753e-04	8.241651e-04	2.289965e+01
2.401042289914662e-04	8.241651e-04	2.289965e+01
2.401043012252857e-04	8.241651e-04	2.289965e+01
2.401043706577376e-04	8.241651e-04	2.289965e+01
2.401044946875704e-04	8.241651e-04	2.289965e+01
2.401047008322534e-04	8.241651e-04	2.289965e+01
2.401051131216194e-04	8.241651e-04	2.289965e+01
2.401059377003516e-04	8.241651e-04	2.289965e+01
2.401075868578158e-04	8.241651e-04	2.289965e+01
2.401108851727443e-04	8.241651e-04	2.289965e+01
2.401174818026012e-04	8.241651e-04	2.289965e+01
2.401217419345172e-04	8.241651e-04	2.289964e+01
2.401244109709069e-04	8.241651e-04	2.289964e+01
2.401258726221268e-04	8.241651e-04	2.289963e+01
2.401267823664049e-04	8.241651e-04	2.289963e+01
2.401273012090003e-04	8.241651e-04	2.289963e+01
2.401277555838838e-04	8.241651e-04	2.289963e+01
2.401282152397173e-04	8.241651e-04	2.289963e+01
2.401287437611455e-04	8.241651e-04	2.289962e+01
2.401294816923181e-04	8.241651e-04	2.289962e+01
2.401306082255406e-04	8.241651e-04	2.289962e+01
2.401325113416375e-04	8.241651e-04	2.289961e+01
2.401360601264013e-04	8.241651e-04	2.289959e+01
2.401431576959289e-04	8.241651e-04	2.289954e+01
2.401573528349841e-04	8.241651e-04	2.289935e+01
2.401857431130946e-04	8.241651e-04	2.289774e+01
2.402425236693155e-04	8.241651e-04	2.258840e+01
2.403425236693155e-04	8.241651e-04	2.015599e-02
2.404425236693155e-04	8.241651e-04	8.297288e-04
2.405439795895749e-04	8.241651e-04	8.241651e-04
2.405523609998960e-04	8.241651e-04	8.241651e-04
2.405898527449141e-04	8.241651e-04	8.241651e-04
2.407884213626516e-04	8.241651e-04	8.241651e-04
2.409884213626516e-04	8.241651e-04	8.241651e-04
2.411884213626516e-04	8.241651e-04	8.241651e-04
2.413884213626516e-04	8.241651e-04	8.241651e-04
2.415884213626516e-04	8.241651e-04	8.241651e-04
2.417884213626516e-04	8.241651e-04	8.241651e-04
2.419884213626516e-04	8.241651e-04	8.241651e-04
2.421884213626516e-04	8.241651e-04	8.241651e-04
2.423884213626516e-04	8.241651e-04	8.241651e-04
2.425884213626516e-04	8.241651e-04	8.241651e-04
2.427884213626516e-04	8.241651e-04	8.241651e-04
2.429884213626516e-04	8.241651e-04	8.241651e-04
2.431884213626516e-04	8.241651e-04	8.241651e-04
2.433884213626516e-04	8.241651e-04	8.241651e-04
2.435884213626517e-04	8.241651e-04	8.241651e-04
2.437884213626517e-04	8.241651e-04	8.241651e-04
2.438884213626517e-04	8.241651e-04	8.241651e-04
2.439884213626517e-04	8.241651e-04	8.241651e-04
2.440009213626517e-04	8.241651e-04	8.241651e-04
2.440259213626517e-04	8.241651e-04	8.241651e-04
2.440321713626516e-04	8.241651e-04	8.241651e-04
2.440446713626517e-04	8.241651e-04	8.241651e-04
2.440476943113078e-04	8.241651e-04	8.241651e-04
2.440505476112991e-04	8.241651e-04	8.241651e-04
